"","Atrial cardiomyocytes","Capillary endothelium","Cardiac neural crest cells & Schwann progenitor cells","Endothelium / pericytes / adventitia","Epicardial cells","Epicardium-derived cells","Fibroblast-like (related to cardiac skeleton connective tissue)","Fibroblast-like (related to larger vascular development)","Fibroblast-like (related to smaller vascular development)","Myoz2-enriched cardiomyocytes","Smooth muscle cells / fibroblast-like)","Ventricular cardiomyocytes"
"2951_11236",7.1531599004748e-09,0.012701619443279,7.1531599004748e-09,7.1531599004748e-09,0.000193234471136691,7.1531599004748e-09,7.1531599004748e-09,0.00963203440239261,7.1531599004748e-09,0.441172126053181,7.1531599004748e-09,0.536300935557891
"2951_11660",0.151119183625368,0.0132637597608543,9.81489687704777e-09,9.81489687710606e-09,0.00156380058078922,0.00276156965380205,9.81489687710606e-09,9.81489687710606e-09,9.81489687710606e-09,9.81489687710606e-09,9.81489687710606e-09,0.831291617674908
"2951_12084",0.0524368104104267,0.000463691327023462,8.46771298104381e-09,8.46771298104381e-09,0.00052621032287069,8.46771298104381e-09,8.46771298104381e-09,8.46771298104381e-09,8.46771298104381e-09,0.215965775642913,8.46771298104373e-09,0.730607453022776
"2951_12508",0.0983022857308593,0.0142263451412938,0.00637572697369587,8.93904559401897e-09,0.00136252960261371,8.93904559401897e-09,8.93904559401897e-09,0.0657212802480514,0.0137658534156974,0.27090670343021,8.93904559401897e-09,0.529339239701396
"2951_12932",0.0608680270049622,8.80918285297677e-09,8.80918285297677e-09,8.80918285297677e-09,8.80918285297677e-09,8.809182852938e-09,8.80918285292445e-09,8.80918285297677e-09,8.80918285297677e-09,0.126145276846952,8.80918285297677e-09,0.81298661686544
"2951_13356",0.0600322390195304,9.14692634864826e-09,0.0460303751083744,0.0161814217270845,0.0113325469175608,9.14692634864826e-09,9.14692634859394e-09,9.14692634864826e-09,0.00165946867030624,0.19398449949888,9.14692634864826e-09,0.670779403323632
"2951_13780",9.1646109305777e-09,9.1646109305777e-09,0.00480855322541743,9.1646109305777e-09,0.000698209812250152,9.1646109305777e-09,9.1646109305777e-09,9.1646109305777e-09,0.0567375183714241,9.1646109305777e-09,9.1646109305777e-09,0.937755645274021
"2951_14204",0.0128199611498424,1.0218615534371e-08,0.0267873718467093,1.0218615534371e-08,1.0218615534371e-08,1.0218615534371e-08,1.0218615534371e-08,0.0760923958660357,0.0893263925311208,0.126807546210111,1.0218615534371e-08,0.668166271084487
"3405_1060",0.0502910481490865,1.44294319543818e-08,1.44294319543818e-08,1.44294319543818e-08,0.709564507583495,0.173625044937611,0.0318287124265648,1.44294319543818e-08,1.44294319543818e-08,1.44294319543818e-08,0.0346905858972191,1.44294319543818e-08
"3405_1484",0.440289430917508,1.15545062767734e-08,1.15545062767734e-08,1.15545062767734e-08,0.450354717679941,0.0989322348937622,1.15545062767734e-08,1.15545062767734e-08,0.0104235240727388,1.15545062767734e-08,1.15545062767734e-08,1.15545062767048e-08
"3405_1908",0.932142455961694,1.32603359974869e-08,0.0678574114349456,1.32603359974869e-08,1.32603359974869e-08,1.32603359974869e-08,1.32603359974869e-08,1.32603359974869e-08,1.32603359974869e-08,1.32603359974869e-08,1.32603359974869e-08,1.32603359974869e-08
"3405_2332",0.952854159942682,1.86108469662917e-08,0.0471456539488481,1.86108469564958e-08,1.86108469662917e-08,1.86108469662917e-08,1.86108469662917e-08,1.86108469662917e-08,1.86108469662917e-08,1.86108469662917e-08,1.86108469662917e-08,1.86108469662917e-08
"3405_2756",0.999999830825636,1.53794876778779e-08,1.53794876778779e-08,1.53794876778779e-08,1.53794876778779e-08,1.53794876778779e-08,1.53794876778779e-08,1.53794876778779e-08,1.53794876778779e-08,1.53794876778779e-08,1.53794876778779e-08,1.53794876778779e-08
"3405_5300",0.925128143157653,0.00117892956948808,0.00887817774875252,1.18492367622355e-08,0.0457457466454101,0.0190689199340386,1.18492367622355e-08,1.18492367622355e-08,1.18492367622355e-08,1.18492367622355e-08,1.18492367622355e-08,1.18492367622355e-08
"3405_6572",1.40070851505725e-08,0.0066924928231017,1.40070851505725e-08,1.40070851505725e-08,0.101176634894641,0.76697321663927,0.125157543586306,1.40070851505725e-08,1.40070851505725e-08,1.40070851505725e-08,1.40070851505725e-08,1.40070851505725e-08
"3405_6996",1.3727285036341e-08,1.3727285036341e-08,1.3727285036341e-08,1.3727285036341e-08,0.0277059898442307,0.93159252159214,0.0196470833320401,0.0210542954133094,1.3727285036341e-08,1.3727285036341e-08,1.3727285036341e-08,1.3727285036341e-08
"3405_8692",0.0247560758881976,7.74008676533101e-09,7.74008676533101e-09,7.74008676533101e-09,7.74008676533101e-09,7.74008676533101e-09,7.74008676533101e-09,7.74008676533101e-09,7.74008676533101e-09,0.257659532703709,7.74008676533101e-09,0.717584321747313
"3405_9116",0.0636971136142046,1.04056409848681e-08,0.173046416613991,1.04056409848681e-08,1.04056409848681e-08,0.0398461907617441,1.04056409848681e-08,1.04056409848681e-08,1.04056409848681e-08,0.236114595789707,1.04056409848681e-08,0.487295610380867
"3405_9540",0.0376588353015424,0.00603281217011702,0.00113921742858171,8.47220653755003e-09,8.47220653760035e-09,8.47220653755003e-09,8.47220653760035e-09,8.47220653760035e-09,0.109012152084155,0.24934727972632,8.47220653760035e-09,0.596809652456044
"3405_9964",9.54406454356598e-09,9.54406454356598e-09,9.54406454356598e-09,9.54406454356598e-09,0.00421807153740257,9.54406454356598e-09,9.5440645435093e-09,9.54406454356598e-09,0.0419384285541956,9.54406454356598e-09,9.54406454356598e-09,0.953843414011821
"3405_10388",0.0662471011539247,1.00733448761319e-08,1.00733448761319e-08,1.00733448761319e-08,1.00733448761319e-08,1.00733448761319e-08,1.00733448761319e-08,0.00458473873839795,1.00733448761319e-08,0.209724660868371,1.00733448761319e-08,0.719443418652547
"3405_10812",0.0466470446285006,8.5498801985055e-09,8.5498801985055e-09,8.5498801985055e-09,8.5498801985055e-09,8.5498801985055e-09,8.5498801985055e-09,8.5498801985055e-09,0.0136626529070922,0.219484289976808,8.5498801985055e-09,0.720205944088558
"3405_11236",0.0499088449913068,0.0248019646570841,8.81327579412283e-09,8.81327579412283e-09,8.81327579412283e-09,8.81327579412283e-09,8.81327579412283e-09,0.0315376174300957,0.0448245345040945,0.096426683299619,8.81327579407049e-09,0.752500302238145
"3405_11660",8.3765001756026e-09,0.0124562106061226,8.3765001756026e-09,8.3765001756026e-09,0.0115697536598616,8.3765001756026e-09,8.3765001756026e-09,8.3765001756026e-09,8.3765001756026e-09,0.249313784492763,8.3765001756026e-09,0.726660184229251
"3405_12084",0.00271887726233595,0.0506118078669118,8.44298846101183e-09,8.44298846101183e-09,8.44298846101183e-09,8.44298846101183e-09,8.44298846101183e-09,8.44298846101183e-09,8.44298846101183e-09,0.27899125059096,8.44298846101183e-09,0.667677996735884
"3405_12508",0.0375897739905144,0.0734087262684657,0.000802767943255947,9.45470191627679e-09,9.45470191627679e-09,0.00737370494288038,9.45470191627679e-09,0.0227651714097519,9.45470191627679e-09,9.45470191627679e-09,9.45470191627679e-09,0.85805979871692
"3405_12932",0.0737676866757953,0.0369468805188022,8.40143489707921e-09,0.00446660160875481,0.00948980201043722,8.40143489707921e-09,8.40143489707921e-09,8.40143489707921e-09,0.0034435401035849,0.220071665333739,8.40143489707921e-09,0.651813781741712
"3405_13356",0.0324474941208141,7.78324608264593e-09,7.78324608264593e-09,7.78324608264593e-09,0.00845472669437971,7.78324608264593e-09,7.78324608264593e-09,0.00499134416181632,0.0106253915089309,0.292012011539434,7.78324608264593e-09,0.651468985275149
"3405_13780",0.160553609701197,0.0228827179810635,0.0258397588455868,9.02649231474966e-09,0.00232156829269092,9.02649231480326e-09,9.02649231480326e-09,0.00898143935020658,9.02649231480326e-09,0.20170279726247,9.02649231480326e-09,0.577718063434324
"3405_14204",0.0348858476787791,0.0116765482698287,0.00611143505208186,6.71774564249583e-08,0.00249332727211819,8.99126147076172e-09,8.99126147076172e-09,8.99126147076172e-09,8.99126147076172e-09,0.0397051081174897,8.99126147076172e-09,0.905127621475939
"3405_14628",0.00834633776211553,1.01631581182015e-08,1.01631581182015e-08,1.01631581182015e-08,0.0280419918031689,1.01631581182015e-08,1.01631581182015e-08,1.01631581182015e-08,0.163438205604867,0.0138501217520982,1.01631581182015e-08,0.786323271935644
"3405_15052",0.0823152276272089,1.102579604408e-08,1.102579604408e-08,1.102579604408e-08,0.267505531326356,1.102579604408e-08,0.0366796120987961,0.00137925116763066,0.123792632647629,1.102579604408e-08,1.102579604408e-08,0.488327678977603
"3859_1060",0.153508262500449,1.13699547303859e-08,1.13699547303859e-08,1.13699547303859e-08,0.759173556420667,0.0390642224722867,0.0319222449735287,0.0163316340433853,1.13699547303859e-08,1.13699547303859e-08,1.13699547303859e-08,1.13699547303859e-08
"3859_1484",0.799783903205848,1.14271945957002e-08,1.14271945957002e-08,1.14271945957002e-08,0.200215982522206,1.14271945957002e-08,1.14271945957002e-08,1.14271945957002e-08,1.14271945957002e-08,1.14271945957002e-08,1.14271945957002e-08,1.14271945957002e-08
"3859_1908",0.946993822875937,1.47509224090365e-08,0.0455741120033726,0.00743193236238857,1.47509224090365e-08,1.47509224090365e-08,1.47509224090365e-08,1.47509224090365e-08,1.47509224090365e-08,1.47509224090365e-08,1.47509224090365e-08,1.47509224090365e-08
"3859_2332",0.908187531389878,0.0138585401026839,0.0779537921850748,1.51469292693172e-08,1.51469292693172e-08,1.51469292693172e-08,1.51469292693172e-08,1.51469292693172e-08,1.51469292693172e-08,1.51469292693172e-08,1.51469292692273e-08,1.51469292693172e-08
"3859_5300",0.975678579860054,1.51571241589089e-08,0.024321268568704,1.51571241589089e-08,1.51571241589089e-08,1.51571241589089e-08,1.51571241589089e-08,1.51571241589089e-08,1.51571241589089e-08,1.51571241589089e-08,1.51571241589089e-08,1.51571241589089e-08
"3859_5724",0.667816509493304,1.17307544636424e-08,1.1730754463712e-08,1.1730754463712e-08,0.0812931374091246,0.17723093192702,0.0358832156672479,1.1730754463712e-08,0.0200807743582006,1.1730754463712e-08,0.0176953607605762,1.1730754463712e-08
"3859_6148",1.506092521782e-08,1.506092521782e-08,0.00608345147882845,1.506092521782e-08,0.2148110233038,0.779105389669045,1.506092521782e-08,1.506092521782e-08,1.506092521782e-08,1.506092521782e-08,1.506092521782e-08,1.506092521782e-08
"3859_6572",1.33935695229904e-08,1.33935695229904e-08,1.33935695229904e-08,1.33935695229904e-08,0.0340576196840029,0.923548528650387,1.33935695229904e-08,0.042393731123485,1.33935695229904e-08,1.33935695229904e-08,1.33935695229904e-08,1.33935695229904e-08
"3859_6996",0.0477957290505886,0.188695327580195,1.36092662618052e-08,0.016051255474538,1.36092662618052e-08,0.254052217082412,1.36092662617243e-08,0.0931245863564459,1.36092662618052e-08,1.36092662618052e-08,0.400280802800224,1.36092662618052e-08
"3859_8692",0.0786709182830322,0.0503588750059872,0.0240385633368343,9.42863002506196e-09,9.42863002511796e-09,9.42863002511796e-09,9.42863002511796e-09,9.42863002511796e-09,0.0314091915826079,9.42863002511796e-09,0.00426183495358285,0.811260560266175
"3859_9116",0.0881380921217873,0.020003853012303,0.0261034633813869,9.04740036392075e-09,9.04740036392075e-09,9.04740036392075e-09,9.04740036392075e-09,9.04740036392075e-09,0.0787372910097375,0.186970069385283,9.04740036392075e-09,0.600047176805101
"3859_9540",9.65256629382167e-09,9.65256629382167e-09,0.0139312417640659,9.65256629382167e-09,0.00556162947769063,9.65256629382167e-09,9.65256629382167e-09,0.00702538769900781,0.102013726731112,0.130256100594683,9.65256629382167e-09,0.741211855818042
"3859_9964",0.0920662811022292,0.0554192865680268,0.0745943788398023,9.6087622767769e-09,9.60876227683397e-09,9.60876227683397e-09,9.60876227683397e-09,9.60876227683397e-09,0.0231594968079126,0.209215158667706,9.60876227683397e-09,0.545545340361749
"3859_10388",0.0385759767340282,9.53046121573269e-09,0.00576476645576066,9.53046121573269e-09,0.000450902559770706,9.53046121573269e-09,9.53046121573269e-09,9.53046121573269e-09,0.0107740637051759,0.0068352589676102,9.53046121573269e-09,0.937598974394887
"3859_10812",8.65485710885154e-09,0.00428760599348084,8.65485710885154e-09,8.65485710885154e-09,0.00385714223631496,8.65485710885154e-09,8.65485710885154e-09,0.0162239225487759,0.0636689748125409,0.0569361204122337,8.65485710880014e-09,0.855026182067511
"3859_11236",0.00126904360087704,8.71213184940183e-09,8.71213184940183e-09,8.71213184940183e-09,0.00540170507363008,8.71213184940183e-09,8.71213184940183e-09,8.71213184940183e-09,0.02828832666809,0.323386661817825,8.71213184940183e-09,0.641654201854655
"3859_11660",0.129093085001901,9.98125111973282e-09,0.0720597488674261,9.98125111973282e-09,0.0137334541296841,9.98125111973282e-09,9.98125111973282e-09,9.98125111973282e-09,9.98125111973282e-09,0.0590379177245653,9.98125111973282e-09,0.726075724407665
"3859_12084",8.50511634378923e-09,8.50511634378923e-09,0.0263287895126274,8.50511634378923e-09,8.50511634378923e-09,8.50511634378923e-09,8.50511634378923e-09,0.0160561603774054,0.0949996182004462,0.265937081992465,8.50511634373872e-09,0.596678290381242
"3859_12508",0.0594558715622763,8.50188576339454e-09,8.50188576339454e-09,8.50188576339454e-09,0.00608151034635537,8.50188576339454e-09,8.50188576339454e-09,8.50188576339454e-09,0.0258212065655359,0.16852258647545,8.50188576339454e-09,0.740118765537182
"3859_12932",0.0284312740187356,8.07630012873682e-09,0.0157112457086983,8.07630012873682e-09,0.00868220991187101,8.07630012873682e-09,8.07630012873682e-09,0.0143333076415675,0.00664085500922569,0.032876468057355,8.07630012873682e-09,0.893324599271046
"3859_13356",0.135973268421019,0.0155846592765414,9.72365874104664e-09,9.72365874104664e-09,0.0201619286464175,9.72365874104664e-09,9.72365874098889e-09,9.72365874104664e-09,9.72365874104664e-09,9.72365874104664e-09,9.72365874104664e-09,0.828280065866752
"3859_13780",0.223845857533056,9.98109170312471e-09,9.98109170312471e-09,9.98109170312471e-09,9.98109170312471e-09,9.98109170312471e-09,9.98109170312471e-09,0.0692298229202479,9.98109170312471e-09,9.98109170312471e-09,9.98109170312471e-09,0.706924229716871
"3859_14204",0.00388658213908882,9.00213452116393e-09,9.0021345214126e-09,9.0021345214126e-09,9.0021345214126e-09,9.0021345214126e-09,9.0021345214126e-09,0.0306369993283931,0.0283731608679295,0.117449012263659,9.00213452135913e-09,0.819654182385988
"3859_14628",0.0736599537141901,9.31150452830106e-09,0.00160748955788287,0.00429175903028662,9.31150452830106e-09,0.00110873526951771,9.31150452830106e-09,9.31150452830106e-09,0.111049550642676,0.299434919057212,0.011622299636828,0.497225255845388
"3859_15052",0.0344931870613934,1.02810150658087e-08,0.0501660193285418,1.02810150658087e-08,0.00464581637586339,1.02810150658087e-08,1.02810150658087e-08,1.02810150658087e-08,0.170882197170465,1.02810150658087e-08,1.02810150658087e-08,0.739812708096631
"4313_1060",0.434094248194089,1.18860985189902e-08,1.18860985190608e-08,1.18860985190608e-08,0.402324163620564,0.133795725762663,0.0297857673338958,1.18860985190608e-08,1.18860985190608e-08,1.18860985190608e-08,1.18860985190608e-08,1.18860985190608e-08
"4313_1484",0.999539809245916,0.000460038340005431,1.52414078974144e-08,1.52414078973238e-08,1.52414078974144e-08,1.52414078974144e-08,1.52414078974144e-08,1.52414078974144e-08,1.52414078974144e-08,1.52414078974144e-08,1.52414078974144e-08,1.52414078974144e-08
"4313_1908",0.987267957637911,1.52132870616399e-08,0.0127318902292185,1.52132870616399e-08,1.52132870616399e-08,1.52132870616399e-08,1.52132870616399e-08,1.52132870616399e-08,1.52132870615496e-08,1.52132870616399e-08,1.52132870616399e-08,1.52132870616399e-08
"4313_2332",0.999999812858239,1.7012887388897e-08,1.7012887388897e-08,1.7012887388897e-08,1.7012887388897e-08,1.7012887388897e-08,1.7012887388897e-08,1.7012887388897e-08,1.7012887388897e-08,1.7012887388897e-08,1.7012887388897e-08,1.7012887388897e-08
"4313_2756",0.978379511514064,0.021620347350112,1.41135823621002e-08,1.41135823621002e-08,1.41135823621002e-08,1.41135823621002e-08,1.41135823621002e-08,1.41135823621002e-08,1.41135823621002e-08,1.41135823621002e-08,1.41135823621002e-08,1.41135823546714e-08
"4313_5300",0.999999866972275,1.20934295691001e-08,1.20934295691001e-08,1.20934295691001e-08,1.20934295691001e-08,1.20934295690282e-08,1.20934295691001e-08,1.20934295691001e-08,1.20934295691001e-08,1.20934295691001e-08,1.20934295691001e-08,1.20934295627346e-08
"4313_5724",0.959684440807584,1.20356286580439e-08,0.0403154388361297,1.20356286580439e-08,1.20356286580439e-08,1.20356286580439e-08,1.20356286580439e-08,1.20356286580439e-08,1.20356286580439e-08,1.20356286580439e-08,1.20356286580439e-08,1.20356286580439e-08
"4313_6148",0.208866756441384,1.38805263727455e-08,0.0103565811616158,1.38805263727455e-08,1.38805263727455e-08,0.505553776548386,0.0254859089400479,0.249736879744882,1.38805263727455e-08,1.38805263727455e-08,1.38805263727455e-08,1.38805263727455e-08
"4313_6572",0.0480216041649531,1.2619870427584e-08,0.0144677448067541,1.2619870427584e-08,1.2619870427584e-08,0.629101176299891,0.00452740080901147,0.137140542435806,0.166741455764362,1.2619870427584e-08,1.2619870427584e-08,1.2619870427584e-08
"4313_8692",0.0928680201028034,0.138610379205754,0.152745311700452,1.12582976178096e-08,1.12582976178096e-08,1.12582976178096e-08,1.12582976178096e-08,0.109345266077775,1.12582976178096e-08,0.0449450157514236,0.0328081540443154,0.428677796825989
"4313_9116",0.0648214439665085,0.0242413127548557,0.108603124606945,9.89160436931081e-09,9.89160436931081e-09,9.89160436925207e-09,9.89160436931081e-09,9.89160436931081e-09,0.0413585303790996,0.0545446831430275,9.89160436931081e-09,0.706430845799938
"4313_9540",0.0344995732111598,0.0472904455021083,0.0167951977944879,9.60926382673846e-09,9.60926382673846e-09,0.0350014340287999,9.60926382673846e-09,9.60926382673846e-09,9.60926382673846e-09,9.60926382673846e-09,9.60926382673846e-09,0.866413282198597
"4313_9964",0.0795891575880117,9.52708270499021e-09,0.0746027756617141,9.52708270499021e-09,9.52708270499021e-09,9.52708270499021e-09,9.52708270499021e-09,9.52708270499021e-09,9.52708270499021e-09,0.297622170308662,9.52708270499021e-09,0.54818582022495
"4313_10388",0.0777131164679125,9.34400743667787e-09,9.34400743667787e-09,9.34400743667787e-09,0.00573612921036372,9.34400743667787e-09,9.34400743667787e-09,9.34400743667787e-09,0.0693479457747052,0.175895254670843,9.34400743667787e-09,0.671307488468123
"4313_10812",0.0772614083892888,0.0102450279804448,9.41756022679415e-09,9.41756022679415e-09,0.0111946059132479,9.41756022679415e-09,9.41756022679415e-09,9.41756022679415e-09,0.131186748627424,0.201993793840369,9.41756022679415e-09,0.568118358743865
"4313_11660",0.146963179234055,9.61382814477219e-09,0.0576565151863781,9.61382814477219e-09,9.61382814477219e-09,9.61382814477219e-09,9.61382814477219e-09,9.61382814477219e-09,9.61382814477219e-09,0.238022257271759,9.61382814477219e-09,0.557357971397182
"4313_12084",0.0970631179005594,8.6148598694305e-09,0.0846158177002122,8.6148598694305e-09,8.6148598694305e-09,8.61485986937934e-09,8.6148598694305e-09,8.6148598694305e-09,8.6148598694305e-09,0.302927249159851,8.61485986937934e-09,0.515393746320498
"4313_12508",8.63065090833957e-09,0.0216594334925828,0.0712042111035216,8.63065090833957e-09,0.00142397591905667,8.63065090833957e-09,8.63065090833957e-09,8.63065090833957e-09,0.01351466433099,0.0487065969308836,8.63065090833957e-09,0.84349106643906
"4313_12932",0.142939738717427,0.0146699675912419,9.42238443899011e-09,9.42238443899011e-09,0.00284829144142368,9.42238443899011e-09,9.42238443899011e-09,9.42238443899011e-09,9.42238443899011e-09,0.0139612881352392,9.42238443899011e-09,0.825580648157977
"4313_13356",0.105848325773574,9.62711198047464e-09,9.62711198047464e-09,9.62711198047464e-09,0.000221255735557431,9.62711198047464e-09,9.62711198047464e-09,9.62711198047464e-09,0.0417151711778288,0.180218201126733,9.62711198047464e-09,0.671996978796522
"4313_13780",0.0680550885235401,0.0174942791919658,9.19665363647646e-09,9.19665363647646e-09,0.00183822095234326,9.19665363647646e-09,0.00520110452570493,9.19665363647646e-09,9.19665363647646e-09,0.33259895796355,9.19665363642184e-09,0.574812293662974
